,datetime,y,client,close,price_am,price_pm,year,month,day,Weekday,holidays
2067,2016-02-27,83,1,0,3,2,2016,2,27,Saturday,0
2068,2016-02-28,68,0,0,2,2,2016,2,28,Sunday,0
2069,2016-02-29,77,1,0,2,1,2016,2,29,Monday,0
2070,2016-03-01,63,1,0,2,1,2016,3,1,Tuesday,0
2071,2016-03-02,59,1,0,1,1,2016,3,2,Wednesday,0
2072,2016-03-03,53,1,0,0,0,2016,3,3,Thursday,0
2073,2016-03-04,62,1,0,1,0,2016,3,4,Friday,0
2074,2016-03-05,67,1,0,2,1,2016,3,5,Saturday,0
2075,2016-03-06,59,1,0,1,1,2016,3,6,Sunday,0
2076,2016-03-07,53,1,0,1,1,2016,3,7,Monday,0
2077,2016-03-08,46,0,0,1,0,2016,3,8,Tuesday,0
2078,2016-03-09,56,1,0,0,0,2016,3,9,Wednesday,0
2079,2016-03-10,60,1,0,0,0,2016,3,10,Thursday,0
2080,2016-03-11,66,0,0,1,0,2016,3,11,Friday,0
2081,2016-03-12,84,1,0,2,2,2016,3,12,Saturday,0
2082,2016-03-13,77,0,0,1,1,2016,3,13,Sunday,0
2083,2016-03-14,69,1,0,1,1,2016,3,14,Monday,0
2084,2016-03-15,81,0,0,2,1,2016,3,15,Tuesday,0
2085,2016-03-16,78,0,0,1,2,2016,3,16,Wednesday,0
2086,2016-03-17,87,0,0,2,3,2016,3,17,Thursday,0
2087,2016-03-18,102,0,0,2,3,2016,3,18,Friday,0
2088,2016-03-19,94,1,0,3,3,2016,3,19,Saturday,0
2089,2016-03-20,101,0,0,4,4,2016,3,20,Sunday,1
2090,2016-03-21,100,1,0,3,3,2016,3,21,Monday,1
2091,2016-03-22,96,0,0,4,4,2016,3,22,Tuesday,0
2092,2016-03-23,96,1,0,2,4,2016,3,23,Wednesday,0
2093,2016-03-24,94,1,0,3,2,2016,3,24,Thursday,0
2094,2016-03-25,90,1,0,4,5,2016,3,25,Friday,0
2095,2016-03-26,93,1,0,5,5,2016,3,26,Saturday,0
2096,2016-03-27,94,1,0,5,4,2016,3,27,Sunday,0
2097,2016-03-28,86,1,0,4,4,2016,3,28,Monday,0
2098,2016-03-29,98,1,0,4,4,2016,3,29,Tuesday,0
2099,2016-03-30,99,1,0,5,4,2016,3,30,Wednesday,0
2100,2016-03-31,105,1,0,5,4,2016,3,31,Thursday,0
